DICOMMergeFieldID,MergeFieldID,DICOMSRTemplateID,Name,Description,IsActive,ValueXPath,UnitsXPath,FindingSite,Property,Modifier,HasOBContext,HasLateralityContext
11,500010,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE ACCELERATION TIME MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE ACCELERATION TIME MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20168-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20168-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
12,500011,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE DECELERATION TIME MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE DECELERATION TIME MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20217-6']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20217-6']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
13,500012,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE TIME AVERAGED PEAK VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE TIME AVERAGED PEAK VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='11692-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='11692-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
14,500013,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE ACCELERATION INDEX MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE ACCELERATION INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20167-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20167-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
15,500014,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE VELOCITY TIME INTEGRAL MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE VELOCITY TIME INTEGRAL MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20354-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20354-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
16,500015,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE TIME AVERAGED MEAN VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE TIME AVERAGED MEAN VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20352-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='20352-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
17,500016,1, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE HEART RATE MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT ANTECUBE HEART RATE MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='8867-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='sup71_001']/../item/concept[@codValue='8867-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
18,500017,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
19,500018,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PEAK GRADIENT MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PEAK GRADIENT MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='20247-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='20247-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
20,500019,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PULSATILITY INDEX MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PULSATILITY INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12008-9']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12008-9']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
21,500020,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY RESISTIVITY INDEX MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY RESISTIVITY INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12023-8']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12023-8']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
22,500021,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY SYSTOLIC TO DIASTOLIC VELOCITY RATIO MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY SYSTOLIC TO DIASTOLIC VELOCITY RATIO MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12144-2']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='12144-2']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
23,500022,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
24,500023,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
25,500024,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY END DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY END DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11653-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11653-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
26,500025,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY MINIMUM DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY MINIMUM DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11665-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='11665-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
27,500026,1, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY MEAN GRADIENT MOST RECENT VALUE CHOSEN, ARTERY OF UPPER EXTREMITY LEFT AXILLARY ARTERY MEAN GRADIENT MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='20256-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C171']/../value[@codValue='G-A101']/../../item/concept[@codValue='G-C0E3']/../value[@codValue='T-47020']/../../item/concept[@codValue='T-47100']/../item/concept[@codValue='20256-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery Of Upper Extremity,NULL,NULL,0,1
