DICOMMergeFieldID,MergeFieldID,DICOMSRTemplateID,Name,Description,IsActive,ValueXPath,UnitsXPath,FindingSite,Property,Modifier,HasOBContext,HasLateralityContext
1,600011,1, ARTERY OF ABDOMEN AORTA DISTAL ACCELERATION TIME MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL ACCELERATION TIME MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20168-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20168-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600012,1, ARTERY OF ABDOMEN AORTA DISTAL DECELERATION TIME MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL DECELERATION TIME MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20217-6']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20217-6']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600013,1, ARTERY OF ABDOMEN AORTA DISTAL TIME AVERAGED PEAK VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL TIME AVERAGED PEAK VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='11692-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='11692-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600014,1, ARTERY OF ABDOMEN AORTA DISTAL ACCELERATION INDEX MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL ACCELERATION INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20167-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20167-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600015,1, ARTERY OF ABDOMEN AORTA DISTAL VELOCITY TIME INTEGRAL MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL VELOCITY TIME INTEGRAL MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20354-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20354-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600016,1, ARTERY OF ABDOMEN AORTA DISTAL TIME AVERAGED MEAN VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL TIME AVERAGED MEAN VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20352-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='20352-1']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600017,1, ARTERY OF ABDOMEN AORTA DISTAL HEART RATE MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA DISTAL HEART RATE MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='8867-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A119']/../../item/concept[@codValue='8867-4']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600018,1, ARTERY OF ABDOMEN AORTA MID-LONGITUDINAL VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA MID-LONGITUDINAL VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A188']/../../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A188']/../../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600019,1, ARTERY OF ABDOMEN AORTA PROXIMAL VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN AORTA PROXIMAL VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A118']/../../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='G-A1F8']/../value[@codValue='G-A118']/../../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600020,1, ARTERY OF ABDOMEN AORTA DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN 0, ARTERY OF ABDOMEN AORTA DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN 0,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600021,1, ARTERY OF ABDOMEN AORTA PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN 0, ARTERY OF ABDOMEN AORTA PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN 0,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-42000']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600022,1, ARTERY OF ABDOMEN CELIAC AXIS VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS VESSEL LUMEN DIAMETER MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='G-0364']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600023,1, ARTERY OF ABDOMEN CELIAC AXIS PEAK GRADIENT MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS PEAK GRADIENT MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='20247-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='20247-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600024,1, ARTERY OF ABDOMEN CELIAC AXIS PULSATILITY INDEX MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS PULSATILITY INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12008-9']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12008-9']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600025,1, ARTERY OF ABDOMEN CELIAC AXIS RESISTIVITY INDEX MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS RESISTIVITY INDEX MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12023-8']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12023-8']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600026,1, ARTERY OF ABDOMEN CELIAC AXIS SYSTOLIC TO DIASTOLIC VELOCITY RATIO MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS SYSTOLIC TO DIASTOLIC VELOCITY RATIO MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12144-2']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='12144-2']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600027,1, ARTERY OF ABDOMEN CELIAC AXIS DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS DOPPLER CORRECTION ANGLE MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='C12122-01']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600028,1, ARTERY OF ABDOMEN CELIAC AXIS PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS PEAK SYSTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11726-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600029,1, ARTERY OF ABDOMEN CELIAC AXIS END DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS END DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11653-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11653-3']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
1,600030,1, ARTERY OF ABDOMEN CELIAC AXIS MINIMUM DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN, ARTERY OF ABDOMEN CELIAC AXIS MINIMUM DIASTOLIC VELOCITY MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11665-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125100']/../item/concept[@codValue='121070']/../item/concept[@codValue='G-C0E3']/../value[@codValue='T-46002']/../../item/concept[@codValue='T-46400']/../item/concept[@codValue='11665-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Artery of Abdomen,,,0,0
